source_id,designation,ra,dec,phot_g_mean_mag,parallax,bp_rp,ph_qual,j_m,h_m,ks_m
605038438194455040,08540876+1214385,133.53644274148172,12.244015124971892,13.849899,1.2628479499427336,0.8438778,AAA,12.795,12.487,12.44
605002944585123968,08514577+1217052,132.94073352381454,12.284794709962112,11.045901,0.7176318700084365,1.1786642,AAA,9.548,9.056,8.902
604994904406431360,08501807+1217166,132.57526796884397,12.28791364825093,13.17542,0.7725153339759109,0.7322607,AAA,12.272,11.983,11.939
605008957539330816,08515260+1218538,132.96913972313394,12.314941024524412,12.348717,0.265256895089377,1.4631815,AAA,10.478,9.797,9.633
605009949676900352,08513862+1220141,132.91088699683638,12.337297328829862,12.697912,1.167490616534254,1.0938492,AAA,11.298,10.866,10.791
605057370410199552,08542460+1223444,133.60247648461566,12.3957077218875,13.37883,2.0649272003052803,0.82751656,AAA,12.283,11.95,11.889
605106917152970112,08523987+1230357,133.16609491589864,12.509913097740068,12.154999,2.731091466442152,0.72537994,AAA,11.204,10.946,10.895
598662267185815168,08514248+1050517,132.92699066881812,10.847735027424289,13.692954,0.7037887135747246,1.0464935,AAA,12.363,11.878,11.864
598664260050633984,08513551+1056541,132.89796620331197,10.948361997995578,13.763751,0.7157611216999545,0.62529564,AAA,12.943,12.746,12.67
598624437113819520,08523047+1059030,133.12697860742088,10.984115973713626,13.550386,1.5832017649406265,0.7627287,AAA,12.555,12.295,12.26
598669650234342656,08514539+1102221,132.93911029088642,11.039474340119046,12.366621,1.8509299602786056,0.6797247,AAA,11.484,11.267,11.222
598849596479562752,08500047+1105226,132.50197977423795,11.089566114722697,11.712419,0.594787428110692,1.2743292,AAA,10.083,9.554,9.403
598880863841395456,08501989+1121305,132.58274281666792,11.358474534099894,9.22126,3.051698816084345,0.3861456,AAA,8.715,8.607,8.566
604689961727982336,08535450+1122322,133.47709414834108,11.37565344028996,13.296101,1.3349181489927298,0.7957535,AAA,12.303,12.018,11.967
598919312388563584,08480029+1123356,132.00121358314146,11.39325133483982,12.502362,1.0476416742563903,0.8595333,AAA,11.398,11.082,10.984
604691022584872832,08534725+1124504,133.44686827167598,11.41402214430478,13.988441,0.8299849195380646,0.64443207,AAA,13.14,12.922,12.878
598885738628962432,08510600+1125454,132.77495621844088,11.429279374425027,13.397335,1.2302463529123318,0.7503891,AAA,12.411,12.171,12.116
604703052788343296,08522003+1127362,133.08341951956004,11.460060090955055,12.240408,1.1764006095470585,1.1248617,AAA,10.839,10.383,10.253
604891923975026816,08515287+1129567,132.97026647119128,11.499108851098631,13.063472,1.0905656099421337,0.73351,AAA,12.12,11.873,11.802
604669341589319296,08550235+1130094,133.7598150778067,11.50259068497124,13.392462,0.9974450193413262,0.61402416,AAA,12.591,12.37,12.291
604707343460594048,08532468+1131303,133.35281987616312,11.525055940035964,10.412229,0.9248368026949636,1.6136198,AAA,8.4,7.713,7.55
604891550313644672,08514236+1132069,132.92644772978355,11.535298813955473,13.050789,1.1928781905188317,0.7391615,AAA,12.174,11.86,11.802
604896395036758528,08512993+1135112,132.87466139670332,11.586422750222024,12.576983,1.1767322900760782,0.74893,AAA,11.62,11.366,11.317
604712158118974080,08530818+1136440,133.2840537867722,11.612214220121189,13.350185,1.862545538965649,0.81017303,AAA,12.317,12.035,11.985
604897631987335296,08512648+1138368,132.8602897050583,11.6435687214845,13.536232,1.1444482936268856,0.7390928,AAA,12.596,12.365,12.251
604899831010539904,08520629+1138411,133.02616909433013,11.644733801183666,13.292193,1.3099237661059129,0.7456989,AAA,12.315,12.054,11.992
598956970661777792,08490942+1140460,132.28923099990658,11.67941550944402,13.6157875,1.3067261313184322,0.7695322,AAA,12.604,12.297,12.241
604910001493155584,08510951+1141449,132.78956168903517,11.695828299801674,12.601999,1.2237860664089295,0.9179535,AAA,11.445,11.102,10.997
598966213431423488,08475235+1142430,131.96804535285182,11.711931530201056,12.81342,2.0898732982170305,0.83782196,AAA,11.749,11.465,11.386
604902167472726784,08521868+1143246,133.0778133194612,11.723495850329517,12.536666,1.1919295679244553,0.739871,AAA,11.59,11.352,11.259
604910443873993600,08511833+1143251,132.82635064638183,11.723653029684678,13.27827,1.133188255371952,0.7482071,AAA,12.343,12.046,12.012
604904469575229696,08514597+1144093,132.9414876335358,11.735921979596029,13.2420635,1.145300527406056,0.7311497,AAA,12.32,12.064,12.0
604911478961895424,08511178+1145220,132.7990288171814,11.756134765684449,10.008406,0.9783095374038498,-0.10200405,AAA,10.137,10.224,10.228
604917285757662592,08512205+1146409,132.8418298007512,11.778044916604935,13.048145,1.1692371122511642,0.7472763,AAA,12.117,11.869,11.782
604916564203137280,08513724+1146557,132.9051594687394,11.782137561557407,13.848256,1.1426469907698855,0.81522465,AAA,12.785,12.459,12.422
604917560635577472,08511476+1147238,132.81145056489564,11.78999323335232,12.681729,1.1505415402558807,0.735446,AAA,11.747,11.495,11.43
604917453260607488,08512869+1148021,132.86951967073117,11.800595695400723,13.629351,1.1273424033916668,0.8505039,AAA,12.526,12.165,12.077
604730192685958528,08551580+1148582,133.81561408099205,11.81623452838638,13.011594,3.5059895731827484,1.0543966,AAA,11.701,11.249,11.186
604917659419033600,08512595+1149089,132.8580872508589,11.819144373157416,13.090845,1.1427199543664086,0.7459774,AAA,12.144,11.89,11.807
604918144751101440,08512898+1150330,132.87074596744992,11.84252187991014,10.236862,1.1786681739848954,1.2579422,AAA,8.566,8.072,7.958
604964904059073024,08494611+1150351,132.44207766707777,11.84312983902318,11.808116,0.8530811800023188,1.1647301,AAA,10.317,9.792,9.666
604918247830309376,08513191+1151166,132.88293843194865,11.854615380482144,13.85127,1.1551143577898344,0.80101585,AAA,12.835,12.503,12.442
604920957953908864,08511362+1151182,132.8066858189857,11.855077647183508,13.462174,1.1547919457577276,0.7255087,AAA,12.555,12.273,12.225
598974799070364928,08482667+1151433,132.11110013240975,11.86200472499462,13.133862,0.981563022832248,0.7269106,AAA,12.209,11.953,11.914
604938721938124416,08532673+1200179,133.36123290755913,12.004980695979924,13.671204,1.0969313094929534,0.8069868,AAA,12.619,12.306,12.269
604995557241423488,08512839+1203162,132.86824245628247,12.054594721514992,12.804457,3.236482509901652,0.89615154,AAA,11.657,11.285,11.218
604948862357149184,08515318+1203320,132.97156563582467,12.058883053659038,13.758011,1.1287080324056935,0.7705841,AAA,12.785,12.54,12.46
604946835132357120,08523413+1204292,133.14221181714262,12.074767164470488,13.109818,1.124837526076483,0.7485132,AAA,12.162,11.906,11.846
604991807734206848,08495368+1211092,132.47364952012154,12.185968263936148,12.080585,21.778931131569085,2.0563898,AAA,9.745,9.148,8.95
604954458698289536,08533218+1211102,133.3840240270482,12.18619089142688,13.609751,0.8028434103683946,0.71841335,AAA,12.693,12.437,12.364
607991829506000256,08480751+1211126,132.03133963119168,12.186803262781613,12.518085,0.4400478065366957,1.2985001,AAA,10.876,10.34,10.192
605044068895950336,08544476+1218017,133.6864377663809,12.300430082881084,13.465017,1.904073093144197,0.8273144,AAA,12.423,12.075,12.031
605006964674468352,08525296+1219029,133.2206086984108,12.317435077065632,11.229234,3.6526859386192254,0.6931009,AAA,10.369,10.105,10.056
605020330612762624,08510016+1224430,132.75062714380596,12.411926645945154,13.718393,1.1417018894543072,0.842082,AAA,12.706,12.441,12.37
608022959428902272,08501696+1227014,132.57063017012504,12.450378650713136,13.578494,1.183328909334348,0.73156834,AAA,12.686,12.402,12.38
598638662045573760,08512634+1048144,132.85974038194516,10.804023780989048,13.809364,0.7929417783955918,0.697649,AAA,12.938,12.685,12.623
608039104210416128,08492218+1231420,132.34233486088382,12.528327754275644,13.573101,2.271050145283504,1.0229254,AAA,12.31,11.875,11.774
598616293855857664,08521025+1051232,133.0426858357576,10.856399840955222,13.450183,1.345385043402015,0.84049416,AAA,12.374,12.089,12.011
605119355378262912,08522257+1234205,133.09401241925795,12.5723930756392,11.905598,2.3176040311618364,0.6620159,AAA,11.092,10.855,10.812
608032786314046848,08512397+1237370,132.85035628309214,12.62570335132271,13.324881,4.827027148797511,1.3563671,AAA,11.631,11.046,10.895
608127481752974720,08514861+1243210,132.95251378338978,12.722496461145388,13.995545,0.7957690188290903,1.1139946,AAA,12.576,12.105,12.036
604630107063758720,08540192+1109463,133.50806056241677,11.162854162622184,13.33943,4.189710392713163,1.2116671,AAA,11.84,11.315,11.206
598855231476599680,08493659+1113152,132.40233942119545,11.220848666609417,13.229867,1.811820194539545,0.8022108,AAA,12.174,11.886,11.787
604682265146623232,08530208+1115378,133.25883388437325,11.260503186841492,13.195863,2.32926226620624,0.8516121,AAA,12.117,11.774,11.701
598694286166737024,08505858+1115556,132.7440520280039,11.265396535440008,12.050609,1.2901138299438697,1.0478725,AAA,10.67,10.238,10.138
604686079079126400,08530650+1120072,133.2771710996937,11.3352756631123,11.738188,4.611535821231636,0.94078636,AAA,10.496,10.096,10.048
604700849470046976,08520152+1123226,133.00632579631824,11.389579886328749,12.94739,2.765952747111809,0.9258995,AAA,11.786,11.425,11.381
598899791761930368,08501057+1127257,132.54406000010886,11.457130510336423,11.852529,1.8455163423358796,0.57238674,AAA,11.097,10.989,10.916
604714455925797248,08543326+1128286,133.63855545716626,11.474564551490678,12.226449,1.424293733996442,0.7161131,AAA,11.344,11.101,11.034
604668830488853376,08545427+1128504,133.72611898534228,11.48069547255826,13.447787,0.94987815712585,0.65224266,AAA,12.604,12.353,12.302
604894196013523584,08511156+1130500,132.79818781785212,11.513872079909683,13.391685,1.1881932825636885,0.8680649,AAA,12.341,12.057,11.925
604715417998469376,08541444+1131119,133.56012751373257,11.51996348917836,13.703451,0.2178819563636911,0.89166546,AAA,12.516,12.151,12.114
598949171001193344,08481407+1133318,132.05864568170333,11.55877880906784,13.792556,0.5736318585150569,1.0788317,AAA,12.421,11.956,11.875
604708790864617344,08530535+1134477,133.27223150913105,11.579903662294974,12.487086,1.182434807474522,0.7848873,AAA,11.502,11.226,11.174
604896498115955968,08514307+1136288,132.92939612707843,11.608003894698795,13.98377,1.1711731381142008,0.89772415,AAA,12.854,12.506,12.439
604712364277317760,08531368+1138354,133.30699655984208,11.643170418539922,13.0958,1.871557053704074,0.8556175,AAA,12.023,11.668,11.634
604912196220603264,08502833+1142097,132.6180038117233,11.702717639238989,12.782185,1.1940471554837702,0.69627,AAA,11.899,11.654,11.587
598955218315109120,08495786+1142484,132.49108976820182,11.713441910891351,13.097421,0.7189209151364152,0.685791,AAA,12.218,11.964,11.915
604910310730772992,08513012+1143498,132.87549486282987,11.730511618992647,12.992477,1.138710628995105,0.75508595,AAA,12.011,11.761,11.694
604911410242410752,08511799+1145541,132.82491602481585,11.765053547768014,12.604912,0.4388331104105751,0.73987484,AAA,11.641,11.357,11.295
604916559907415040,08513600+1146335,132.89999250235624,11.775989013779908,12.513201,1.146439920421915,0.8826494,AAA,11.38,11.075,11.0
598969168368919040,08475131+1147500,131.96375856111305,11.797198220322606,11.226116,2.0311050307752807,0.616622,AAA,10.43,10.253,10.201
604918591427679104,08514914+1149435,132.95471746722504,11.828766070130046,12.545654,1.181074019560715,0.75865173,AAA,11.57,11.308,11.242
604918213470564992,08513784+1150570,132.90764848085288,11.849179731498772,13.323231,1.1352754639503018,0.74468994,AAA,12.389,12.147,12.085
604919450421136000,08514832+1151118,132.95130645659663,11.853308118669334,12.359346,1.2044516648749155,0.83065796,AAA,11.316,11.012,10.943
604921924322164608,08505816+1152223,132.74227388877856,11.87286832465289,12.614841,1.2046753934273815,1.115695,AAA,11.197,10.707,10.626
604919789722800256,08514007+1152433,132.91693931839475,11.878705222461525,13.6506815,1.1667045150912894,0.76056576,AAA,12.666,12.386,12.35
604922779020036992,08513194+1153117,132.8830724393302,11.88658613865033,12.938089,1.1599406816400124,0.73738,AAA,12.013,11.724,11.67
604924776180388736,08513324+1159411,132.888485213631,11.994766716648751,13.652542,1.090534475372965,0.8121443,AAA,12.584,12.254,12.222
604937484987542272,08534794+1202435,133.44970731992197,12.04545449557683,13.466778,0.6347682943848467,1.2252417,AAA,11.937,11.394,11.274
604946732053144576,08523077+1204170,133.12820868227615,12.071358065332053,13.060335,1.1628248034510882,0.7601719,AAA,12.076,11.848,11.772
604955901807302784,08524022+1208366,133.16763113107297,12.143455430707686,11.2309065,1.5703961860049216,1.2240438,AAA,9.69,9.248,9.072
604953741439956224,08532275+1208484,133.34473258122853,12.146820770767548,11.516246,0.6387339297251202,1.2001286,AAA,9.971,9.443,9.337
605048570021679232,08534172+1214386,133.42373554000588,12.243933928010886,13.843091,3.3538811286074166,1.3109789,AAA,12.251,11.672,11.599
605004971811415808,08521746+1215197,133.0727343699015,12.255554556750605,12.231642,1.5027755568016552,0.7086382,AAA,11.324,11.068,11.024
605049806972258560,08534043+1217021,133.41844360842424,12.283908349783484,13.747469,1.4622815848131865,1.0191517,AAA,12.471,12.088,12.006
605052899348710016,08532241+1218406,133.34327395624504,12.311242705726531,12.25603,0.669986921245594,1.2687149,AAA,10.625,10.025,9.944
598639211801401088,08510446+1048469,132.7686761166671,10.812859965604671,13.297141,2.068649921457614,0.8511381,AAA,12.197,11.846,11.794
608028216468871424,08500627+1232397,132.5260786808977,12.54436630211472,9.909638,2.391506910962657,0.41421986,AAA,9.34,9.228,9.202
608028319548080896,08502195+1232498,132.59152138107862,12.547139571562472,13.641307,1.1076569253956274,0.69594955,AAA,12.755,12.485,12.443
598617187209051392,08521328+1052321,133.05531571492236,10.875582170748295,11.31136,2.3010246059627697,0.6116781,AAA,10.52,10.293,10.256
598655803259768832,08502770+1054486,132.61538690604246,10.913490708962447,13.617762,1.3763608630311457,0.7390766,AAA,12.618,12.388,12.308
605128323269956224,08524717+1240354,133.19658209193472,12.67653088445108,13.758909,0.5298541438745014,0.6263218,AAA,12.987,12.778,12.751
598669173493218432,08512967+1100457,132.87362711997878,11.012698235587138,13.721158,0.9745241675964368,0.70360947,AAA,12.745,12.505,12.451
598625296107256320,08531108+1100596,133.2961441325748,11.016592422728504,11.5164,0.7774031255275894,1.4498262,AAA,9.701,9.084,8.948
598852517057287936,08490048+1106352,132.25194474725413,11.10975833956875,12.935295,1.143110668422728,1.1668549,AAA,11.444,10.932,10.845
598676629556416512,08515152+1107163,132.9646339531621,11.121193964400616,12.186009,1.1652360035949512,1.1453934,AAA,10.694,10.262,10.182
598694939001774976,08511232+1118387,132.80129811118806,11.310754193936814,13.909688,1.1511070382346564,0.77478313,AAA,12.965,12.657,12.568
598892404418185600,08491569+1121516,132.31539714788542,11.36434636321784,13.070013,1.5155366862844026,0.8836279,AAA,11.969,11.679,11.592
604714352846582912,08543339+1127233,133.63895990981555,11.456487385699988,11.318427,4.436167006378394,0.73017025,AAA,10.395,10.126,10.1
604703941846497280,08520906+1128016,133.0376870330997,11.467104244354235,13.140885,1.1452746975719046,0.73240185,AAA,12.119,11.896,11.839
598937175156862464,08474341+1131390,131.9310114930577,11.527374747694214,12.055201,2.148457995395584,0.794446,AAA,11.028,10.689,10.674
604893268300548224,08514790+1134454,132.9496166552421,11.579307006531138,13.572885,0.1712391887032309,1.2676353,AAA,11.933,11.345,11.229
604895707842014080,08505786+1135148,132.74102200450398,11.58743951391394,13.932858,1.0941891079470014,0.7817707,AAA,12.921,12.603,12.563
598905667277186304,08494999+1135258,132.45823580354235,11.590414578905769,10.399834,2.2979769746454566,0.654974,AAA,9.557,9.374,9.264
604893676321680128,08515525+1135334,132.98015305512942,11.592638913347807,13.891024,1.126502588701083,0.7666836,AAA,12.918,12.696,12.551
598941611858764672,08472563+1137171,131.85670499106317,11.621379481659345,13.812769,1.8156189330649093,0.96257114,AAA,12.579,12.2,12.104
604897906866824448,08512079+1139400,132.83658070499246,11.661139389314569,13.543837,1.1068811034069663,0.7501888,AAA,12.595,12.345,12.28
604908863325982976,08504250+1139493,132.67703242444696,11.663719399426444,13.282914,1.1561761278494642,0.7429552,AAA,12.341,12.143,12.032
604910688687928576,08510131+1141587,132.75541795747603,11.699663661408358,13.357633,1.136588696349382,0.7251568,AAA,12.42,12.167,12.075
604904156041874560,08514847+1142228,132.95189365423684,11.706350079233795,13.885436,1.1591146785838828,0.7747469,AAA,12.878,12.593,12.54
604910340794779264,08511810+1142547,132.8253723308156,11.715199750360563,13.132758,1.1652108145702802,0.757637,AAA,12.186,11.879,11.844
604914468259140224,08510325+1145473,132.76351880731738,11.763156733182734,12.504823,1.211770448373849,0.78692245,AAA,11.491,11.22,11.187
604917217038188288,08512156+1146061,132.83980053555695,11.768381809009758,11.146684,1.1829045294358238,1.2154837,AAA,9.602,9.085,8.947
604917831217881728,08513322+1148513,132.88838980140608,11.814249844635672,12.55852,1.1512501389072944,0.76616,AAA,11.563,11.299,11.228
604915499051114496,08503667+1148553,132.6527469052105,11.815353750957756,12.900631,1.103726297596693,0.77776337,AAA,11.93,11.628,11.578
604961090128295808,08502376+1148573,132.59895697705852,11.81599381369512,13.398663,1.053006705244615,0.6548977,AAA,12.535,12.268,12.255
604914983655019520,08510212+1149012,132.75879094360027,11.817018317411668,13.173609,1.279918690167404,0.7937145,AAA,12.108,11.807,11.718
604918522708195584,08515611+1150147,132.9837699182939,11.83743920414589,12.650929,1.1802394172312327,1.1399078,AAA,11.197,10.726,10.634
604920889234433792,08510857+1150530,132.7856508171565,11.848060001397988,13.643402,1.1601748817212127,0.74637127,AAA,12.703,12.438,12.366
604921374566321920,08512175+1152378,132.84058944598144,11.877177636754924,11.133349,1.1213831680840651,0.80954266,AAA,10.105,9.816,9.76
604966076586017024,08493684+1153221,132.40352607470527,11.889505089429166,11.001099,0.7822257211680165,1.297349,AAA,9.367,8.821,8.689
598976040316766976,08482833+1153288,132.11809466202973,11.891315810423508,11.789179,1.6220136071470397,0.55651855,AAA,11.084,10.913,10.87
604923126912959104,08513206+1155085,132.88354241088408,11.91905446290901,13.500302,1.1911351747846974,0.80389977,AAA,12.479,12.17,12.11
604923607949288064,08513638+1156507,132.9015545710283,11.947444044473947,13.826932,1.151258927446204,0.7705164,AAA,12.816,12.559,12.475
604924290848519168,08511897+1158110,132.8290048736963,11.969719492414637,12.04278,1.1621499864326637,1.1389227,AAA,10.587,10.095,10.012
604971020092675328,08504869+1200091,132.70285566126088,12.00252748114649,12.631922,1.1260073740133676,0.7244501,AAA,11.711,11.464,11.422
604949377753016448,08521016+1202542,133.0432278919469,12.046470935867172,11.671573,14.764077910530922,1.4746809,AAA,9.892,9.255,9.144
604940409861468416,08534114+1203138,133.4213474618509,12.05365774410273,11.227923,3.457624364139733,0.7169323,AAA,10.303,10.052,9.999
601985227547490048,08480413+1204155,132.0170820977208,12.070880461466682,13.159088,3.8234341574273527,1.2842178,AAA,11.454,10.924,10.774
604987070386114688,08502259+1205107,132.59406939106276,12.086272823632097,13.75739,1.1862181835380194,0.76067543,AAA,12.818,12.534,12.461
604987134809791488,08502052+1205346,132.5854629608798,12.092972923040284,13.836196,0.8372732287738355,0.6913252,AAA,12.945,12.678,12.626
604985249320010496,08493681+1206367,132.40333558549148,12.110175059285176,13.623272,0.991450621810758,0.74432945,AAA,12.66,12.444,12.345
604955287627960448,08532314+1212091,133.346319903829,12.202543651056375,12.865248,1.1781419271179916,0.745492,AAA,11.93,11.65,11.616
607992722859180544,08485384+1212496,132.22433012235973,12.213747992038805,13.732651,2.304374955769114,0.9885349,AAA,12.511,12.117,12.012
602000075250173056,08474187+1214007,131.92443859278396,12.23346654221231,13.469939,0.4616018798665183,1.20362,AAA,11.906,11.379,11.276
604994045412975744,08501869+1216011,132.57780399214332,12.266945375472366,13.986189,1.1463666453012733,0.775403,AAA,13.02,12.712,12.65
605050567182021376,08535840+1217240,133.49329087636812,12.29003125956243,13.20649,1.682094506740398,0.7186737,AAA,12.286,12.033,12.005
607997327064152192,08494191+1218105,132.4245471600598,12.302892428739163,13.021972,1.7143058978591952,0.82635593,AAA,11.997,11.715,11.644
605052388248149504,08535731+1223031,133.48873336112638,12.384181478921846,11.6853895,0.6032292128958664,1.1849356,AAA,10.149,9.64,9.51
605058332482881152,08540576+1224401,133.5238054795477,12.41131730814046,13.927414,0.6866446986572419,0.82941914,AAA,12.051,11.735,11.666
605058332482467840,08540576+1224401,133.52416399712007,12.411011961985142,13.462326,0.7705933041206385,0.66058636,AAA,12.051,11.735,11.666
605021116591933824,08505115+1225190,132.71325610359077,12.421787125300176,10.527614,4.151734589886003,0.69538116,AAA,9.655,9.419,9.339
608014610012506496,08490477+1225354,132.26986847124104,12.42645471068176,13.385054,0.9940707678965494,0.71616745,AAA,12.433,12.219,12.138
608016534157850624,08485734+1231237,132.23892784157587,12.5231673193237,12.661743,2.1883783678196385,0.7651987,AAA,11.69,11.382,11.334
605119282363411584,08522391+1233012,133.0997058533598,12.55030909032231,12.762652,3.980521125589877,1.0361137,AAA,11.486,11.037,10.982
598848050291339008,08492378+1101402,132.3491606692541,11.027833179431571,13.667142,1.14447609846565,0.7588682,AAA,12.678,12.395,12.342
608128748768300544,08513406+1245412,132.89182607069588,12.761424028967632,13.899386,1.3778696978742506,0.8985529,AAA,12.734,12.445,12.271
604633611757089280,08532490+1110076,133.35376416877173,11.168706368889524,13.876568,1.2424176228874706,0.90582275,AAA,12.734,12.365,12.299
604633229504945536,08535769+1111576,133.49037636433,11.199339428242,13.399747,1.7564421006515458,0.7913914,AAA,12.372,12.072,12.009
604684532889373952,08522627+1116340,133.10942452354703,11.276102502624532,13.135402,1.1489719174965265,0.7453089,AAA,12.186,11.887,11.828
604682501369762048,08532173+1117146,133.34051923140788,11.28739417204468,13.767611,1.1498992967697386,0.7681093,AAA,12.821,12.506,12.478
598880034912375296,08501415+1118599,132.55886145640542,11.316648861982229,12.612165,1.8667077335577928,0.72577286,AAA,11.707,11.456,11.398
598886735063684480,08502145+1122265,132.58939005921115,11.374038018835146,12.008596,0.4753808495158929,1.1321716,AAA,10.561,10.043,9.957
598887594054812288,08501862+1124283,132.57755317060142,11.407827304973624,8.447178,1.8642634783410876,1.2570438,AAA,6.8,6.263,6.129
598896458867311104,08490142+1124548,132.25589880390748,11.415188169669776,12.611891,0.4220160085321864,1.2413874,AAA,11.021,10.428,10.32
598894916974397696,08494240+1126145,132.4266570786717,11.43730827456068,12.681846,1.062263625841606,0.7525873,AAA,11.696,11.47,11.386
598885944787392000,08511117+1126349,132.79650541694713,11.443016079770697,13.710828,1.2220427845540116,0.7520733,AAA,12.786,12.47,12.419
604891481594176384,08513485+1131066,132.89518984628128,11.51851904430572,13.883233,0.775270555591721,0.65370274,AAA,13.05,12.801,12.74
604891722112350976,08512484+1131429,132.85354830140668,11.528599290835023,13.811379,1.068603968367988,0.69475746,AAA,12.932,12.676,12.617
598904434621915648,08495218+1132483,132.46745032689606,11.546701590991397,13.626239,0.9162695121955876,0.76338196,AAA,12.63,12.361,12.313
604893165221338752,08514843+1133157,132.95177495060736,11.554387879369513,11.738488,0.8252784835381145,1.1636448,AAA,10.239,9.736,9.651
604907454576711040,08505567+1135354,132.73191346535205,11.593182183493196,13.221919,1.181098739399472,0.7373276,AAA,12.294,12.041,11.959
604893882480109056,08515190+1136472,132.96618596563215,11.6131766389482,13.984864,1.102014663833797,0.7169771,AAA,13.059,12.773,12.762
604709306260679680,08532368+1137214,133.34863262493116,11.622655371850152,13.962356,1.3153558768675266,0.8839426,AAA,12.864,12.577,12.504
604733598595688064,08540157+1139340,133.5064483252769,11.659440427291935,13.346155,1.3669854255495884,0.7696667,AAA,12.321,12.003,11.97
604713463788946560,08525964+1140414,133.2484562564359,11.678151350650824,12.453174,1.1351720682894442,0.76896,AAA,11.488,11.196,11.151
598965693739703424,08474768+1140414,131.94867076939198,11.678140230690303,13.252398,0.9515656518112956,0.715086,AAA,12.366,12.114,12.032
598958684353074048,08485984+1144514,132.2492939416199,11.747583445858773,12.789718,1.0719890789790365,0.5868635,AAA,12.022,11.846,11.773
604911337227185920,08512122+1145526,132.83837961665486,11.764643151338875,12.110562,1.174836191439256,0.75057983,AAA,11.135,10.888,10.835
604911547681373184,08510864+1146117,132.78594423114305,11.769934829752874,13.283351,1.1187219312607466,0.7329941,AAA,12.365,12.079,12.016
604917285757663872,08511990+1147003,132.83289299566326,11.783437016563388,12.022738,1.1179582584779246,0.615633,AAA,11.205,11.021,10.99
604917354477128448,08512990+1147168,132.87455586768024,11.788004957491042,9.234212,1.1672326381545282,1.4871311,AAA,7.314,6.681,6.489
604914807560715776,08505316+1147341,132.72147078901816,11.792819741066614,13.150158,1.1836007680559986,0.76391125,AAA,12.173,11.879,11.819
604917045239468544,08513904+1147553,132.91266321981394,11.798712202154752,13.555792,1.1531446485802408,0.82334423,AAA,12.501,12.199,12.146
604961678539503232,08495712+1148512,132.48804569286,11.814223461133764,11.26396,2.6685891173443395,0.63154316,AAA,10.438,10.232,10.18
604917835513456512,08513259+1148520,132.88576013498908,11.814459418206557,11.031843,1.122584325468417,0.28442955,AAA,10.645,10.541,10.526
604926631606409600,08525625+1148539,133.23432987976173,11.814967642336816,12.279008,1.1664806125391356,1.1526117,AAA,10.839,10.315,10.224
604920648716270848,08511854+1149214,132.82720496614647,11.822630402974744,12.492557,1.1465633762064429,0.78215504,AAA,11.506,11.229,11.145
604920786155223552,08510524+1149341,132.7717921169326,11.826132729168837,13.612037,1.1705226025286304,0.7541914,AAA,12.648,12.349,12.282
604914983655018496,08510155+1149342,132.75640409617554,11.826187033639432,12.506425,1.226805421256137,0.790575,AAA,11.497,11.205,11.135
604920687371751936,08512012+1150231,132.83380736373863,11.83978233596769,13.801401,1.13939745499583,0.76132584,AAA,12.843,12.587,12.506
604918831945837312,08515600+1151264,132.9833092588771,11.85732935077166,10.533549,2.0087919492500825,0.32046223,AAA,10.097,10.052,9.98
604978102494447744,08492689+1154417,132.36203895899553,11.911604139282009,12.678184,1.3668393420388716,1.169589,AAA,11.155,10.654,10.538
604924393927734528,08513540+1157564,132.89746945791592,11.965697024871444,12.607555,1.214340719579074,0.9111614,AAA,11.447,11.143,11.03
604937729801869056,08540955+1203371,133.53973540421316,12.060178342789918,10.7438135,6.008151959743566,0.763155,AAA,9.79,9.5,9.434
607989080726947840,08491149+1211177,132.29793708591745,12.188244399747855,10.967781,0.4080369227985048,1.5820637,AAA,9.0,8.266,8.083
604999371172329856,08515939+1213509,132.99742560676222,12.230743611941872,13.88075,1.207512707657743,0.835248,AAA,12.821,12.537,12.443
608004680049143552,08475364+1213548,131.9735159104052,12.231783656321436,13.205367,4.017366764298704,1.0186949,AAA,11.684,11.258,11.175
605044107551277952,08544578+1218431,133.69070670081183,12.311917938636972,11.357726,2.8572783763606733,0.6292763,AAA,10.555,10.345,10.294
605021911160697344,08514025+1222363,132.91772300836567,12.37678710617139,12.157337,2.054669295158018,0.60427284,AAA,11.375,11.163,11.132
608039516527274368,08494324+1234011,132.43017736709675,12.5670146361548,13.322813,1.1094213297226134,0.84559345,AAA,12.234,11.927,11.853
598655047345524864,08501049+1054465,132.5436678181729,10.912931878888395,12.455533,1.3521372746329112,0.85964775,AAA,11.351,11.031,10.967
608032030399809536,08505319+1237116,132.7216517564087,12.619908510446663,13.194006,0.4687211718514233,1.0835629,AAA,11.795,11.309,11.203
608033606653159296,08505713+1238471,132.7380202782184,12.646417921075413,13.182734,0.857284233322204,0.52958775,AAA,12.502,12.321,12.285
608127894069843072,08512423+1241580,132.8508698132321,12.69945658136983,13.7114935,2.243469135002923,1.027854,AAA,12.449,12.016,11.945
608037184360559616,08510203+1242304,132.758438773197,12.708214047098124,13.5422535,1.1533932760578394,0.79469967,AAA,12.475,12.16,12.102
598659587126274816,08495268+1100195,132.46955330366848,11.005366077653322,13.835823,3.1214200427225878,1.5237036,AAA,12.045,11.421,11.28
598681195106420480,08503950+1102288,132.66448552422605,11.041248178319146,12.34432,2.488608306822244,0.8350334,AAA,11.31,10.965,10.893
